,avg_air_temp,avg_soil_temp,doy,net_rad,year,wp_ch4_gf,wp_co2_gf,wp_er,wp_gpp,wp_h,wp_le,mb_ch4_gf,mb_co2_gf,mb_er,mb_gpp,mb_h,mb_le,wp_bnd1,wp_bnd2,wp_bnd3,wp_bnd7,wp_evi,wp_lswi,wp_ndvi,mb_bnd1,mb_bnd2,mb_bnd3,mb_bnd7,mb_evi,mb_lswi,mb_ndvi,wp_LST.day,wp_LST.night,mb_LST.day,mb_LST.night
827,17.8,18.8,291,75.0,2014,4661.52643672,-94.5356935091,76.9903256596,-171.526019169,1246.68349922,2678.15936041,7440.17267482,24.8528061475,119.011874002,-94.1590678547,1287.27291915,2297.33002505,0.0422625,0.2212,0.02485,0.078475,0.3468875,0.478092138672,0.6786875,0.0484375,0.1350375,0.0227,0.0684875,0.1723875,0.327602780243,0.4717125,25.19,12.42,23.545,14.21
828,18.8,19.1,292,74.0,2014,7633.3044436,-66.0078729245,96.6103002054,-162.61817313,611.008849399,2613.74625525,9210.30826408,15.1472523206,121.549081913,-106.401829592,1060.61152859,2334.27362378,0.04174375,0.21775,0.024325,0.0766625,0.34178125,0.481806164165,0.67758125,0.04830625,0.13575625,0.02265,0.06933125,0.17403125,0.324737503697,0.47471875,24.74,12.175,23.3225,13.94
829,17.0,19.1,293,25.0,2014,8986.99910974,-5.80596290812,121.664072439,-127.470035347,-540.327369142,1823.65755999,6647.30132157,59.0055509929,123.978760013,-64.9732090201,-328.448060459,1939.0450335,0.041225,0.2143,0.0238,0.07485,0.336675,0.485520189658,0.676475,0.048175,0.136475,0.0226,0.070175,0.175675,0.321872227152,0.477725,24.29,11.93,23.1,13.67
830,17.0,18.7,294,44.5,2014,5720.7392831,-87.7619203967,86.1535797757,-173.915500172,920.184981372,2787.24404459,6800.96389189,19.8407545966,111.275773847,-91.4350192502,56.8349458463,2541.2270159,0.04070625,0.21085,0.023275,0.0730375,0.33156875,0.489234215151,0.67536875,0.04804375,0.13719375,0.02255,0.07101875,0.17731875,0.319006950606,0.48073125,23.84,11.685,22.8775,13.4
831,17.0,18.3,295,64.0,2014,5809.80106762,-87.1922744646,86.6050794988,-173.797353963,465.882770077,2841.96904051,7669.18081672,13.746208674,119.614828579,-105.868619905,569.144427843,2421.64371722,0.0401875,0.2074,0.02275,0.071225,0.3264625,0.492948240644,0.6742625,0.0479125,0.1379125,0.0225,0.0718625,0.1789625,0.316141674061,0.4837375,23.39,11.44,22.655,13.13
832,18.2,18.6,296,50.0,2014,5942.42011276,-88.3484552009,84.8648833335,-173.213338534,425.790644558,2076.90476269,6914.18619271,12.1239231493,124.077821589,-111.95389844,451.339673307,2029.27436951,0.03966875,0.20395,0.022225,0.0694125,0.32135625,0.496662266137,0.67315625,0.04778125,0.13863125,0.02245,0.07270625,0.18060625,0.313276397516,0.48674375,22.94,11.195,22.4325,12.86
833,15.3,18.5,297,64.0,2014,5583.23552632,-70.8192897234,83.6675607717,-154.486850495,951.925259491,2160.64308225,4877.93972853,38.6190236233,123.092528238,-84.4735046145,763.041888208,1570.2946049,0.03915,0.2005,0.0217,0.0676,0.31625,0.50037629163,0.67205,0.04765,0.13935,0.0224,0.07355,0.18225,0.31041112097,0.48975,22.49,10.95,22.21,12.59
834,16.9,18.5,298,50.0,2014,8152.46262244,-37.6349075563,109.824315713,-147.459223269,239.428625377,2395.51534825,3947.07784023,47.3104555246,139.105633803,-91.7951782783,451.655386077,2384.96358873,0.03863125,0.19705,0.021175,0.0657875,0.31114375,0.504090317123,0.67094375,0.04751875,0.14006875,0.02235,0.07439375,0.18389375,0.307545844425,0.49275625,22.3725,10.86,21.9875,12.4275
835,14.7,18.1,299,62.0,2014,6349.88541654,-64.7210430146,85.7158148796,-150.436857894,759.250143342,2450.55878711,6646.98781045,38.7184635389,112.658991293,-73.9405277537,315.79578484,2689.20146899,0.0381125,0.1936,0.02065,0.063975,0.3060375,0.507804342617,0.6698375,0.0473875,0.1407875,0.0223,0.0752375,0.1855375,0.304680567879,0.4957625,22.255,10.77,21.765,12.265
836,15.0,17.6,300,54.0,2014,6012.9043605,-74.5209498825,87.119676927,-161.64062681,432.847205364,2545.61567452,7674.52729328,-13.1030887022,111.918908236,-125.021996938,667.015583018,2621.96168243,0.03759375,0.19015,0.020125,0.0621625,0.30093125,0.51151836811,0.66873125,0.04725625,0.14150625,0.02225,0.07608125,0.18718125,0.301815291334,0.49876875,22.1375,10.68,21.5425,12.1025
837,15.2,17.4,301,59.0,2014,3882.80389836,-72.5263666451,69.3886881025,-141.915054748,1131.87984785,2474.94760529,5586.80029633,8.50006513418,107.215999413,-98.715934279,462.253444591,2153.04794645,0.037075,0.1867,0.0196,0.06035,0.295825,0.515232393603,0.667625,0.047125,0.142225,0.0222,0.076925,0.188825,0.298950014789,0.501775,22.02,10.59,21.32,11.94
838,16.5,17.4,302,59.0,2014,3560.32181005,-69.4876692459,65.5214318762,-135.009101122,1315.05222958,2255.79585076,2703.01502964,40.0739073264,119.933900916,-79.85999359,138.240539732,1128.62822051,0.03655625,0.18325,0.019075,0.0585375,0.29071875,0.518946419096,0.66651875,0.04699375,0.14294375,0.02215,0.07776875,0.19046875,0.296084738243,0.50478125,21.9025,10.5,21.0975,11.7775
839,16.5,17.6,303,43.0,2014,4782.52916657,-26.5965554521,78.9810494005,-105.577604853,483.314875389,1729.75910555,5027.88573954,59.6501879624,136.692143473,-77.0419555105,-33.6144329814,1350.32081301,0.0360375,0.1798,0.01855,0.056725,0.2856125,0.522660444589,0.6654125,0.0468625,0.1436625,0.0221,0.0786125,0.1921125,0.293219461698,0.5077875,21.785,10.41,20.875,11.615
840,14.4,17.6,304,-13.0,2014,4556.88352898,39.4285285242,82.7717053684,-43.3431768443,-240.404246946,578.772393183,4294.62364627,75.4940688125,121.630333472,-46.1362646599,-614.279551477,810.297349056,0.03551875,0.17635,0.018025,0.0549125,0.28050625,0.526374470082,0.66430625,0.04673125,0.14438125,0.02205,0.07945625,0.19375625,0.290354185152,0.51079375,21.6675,10.32,20.6525,11.4525
841,13.3,17.1,305,55.0,2014,7632.74062045,-9.3523220068,101.283437721,-110.635759728,248.399902362,2812.29153721,4506.97024169,14.6820436086,124.710617562,-110.028573953,-239.065410587,2676.34903584,0.035,0.1729,0.0175,0.0531,0.2754,0.530088495575,0.6632,0.0466,0.1451,0.022,0.0803,0.1954,0.287488908607,0.5138,21.55,10.23,20.43,11.29
842,13.1,16.7,306,56.0,2014,5046.76017493,-47.6265786543,79.3130306183,-126.939609273,996.701610016,2470.92772948,3862.05182968,27.3223156527,102.730016757,-75.4077011043,380.102984914,1787.00066541,0.03514375,0.17414375,0.01743125,0.05388125,0.27696875,0.527724218472,0.66398125,0.0458625,0.14134375,0.0216,0.079975,0.18985,0.273385623836,0.507875,21.5075,10.4725,20.2075,11.5475
843,12.5,16.3,307,54.0,2014,3408.90914714,-44.2750277098,69.1209137049,-113.395941415,944.644494226,1915.5282324,2526.06946133,43.3690126307,115.411795606,-72.0427829757,526.825686905,1235.3620424,0.0352875,0.1753875,0.0173625,0.0546625,0.2785375,0.525359941368,0.6647625,0.045125,0.1375875,0.0212,0.07965,0.1843,0.259282339066,0.50195,21.465,10.715,19.985,11.805
844,12.1,16.1,308,56.0,2014,3307.35743416,-48.6598292977,69.8732281883,-118.533057486,1351.58291747,2079.64764358,2016.34084683,38.5486397292,130.11218688,-91.5635471512,785.765708996,1148.28973553,0.03543125,0.17663125,0.01729375,0.05544375,0.28010625,0.522995664265,0.66554375,0.0443875,0.13383125,0.0208,0.079325,0.17875,0.245179054296,0.496025,21.4225,10.9575,19.7625,12.0625
845,16.9,16.4,309,53.0,2014,3006.04605046,-38.2841592766,64.8058081462,-103.089967423,1424.27685784,1838.60515158,1585.349237,31.2153431334,144.425053665,-113.209710532,477.948394812,1101.28902548,0.035575,0.177875,0.017225,0.056225,0.281675,0.520631387161,0.666325,0.04365,0.130075,0.0204,0.079,0.1732,0.231075769525,0.4901,21.38,11.2,19.54,12.32
846,15.0,16.4,310,56.0,2014,3516.44499615,-34.2287514922,72.4613532471,-106.690104739,1040.50336925,1849.79847375,3616.40314915,40.8992345733,125.51341349,-84.6141789165,480.673355779,1563.63391767,0.03571875,0.17911875,0.01715625,0.05700625,0.28324375,0.518267110058,0.66710625,0.0429125,0.12631875,0.02,0.078675,0.16765,0.216972484755,0.484175,21.3375,11.4425,19.3175,12.5775
847,15.8,16.6,311,52.0,2014,3140.96560671,-30.2534882875,66.8859600231,-97.1394483106,1224.05600202,1603.34220043,4539.49201996,44.6427023757,116.248259788,-71.6055574125,535.351208127,1197.50082578,0.0358625,0.1803625,0.0170875,0.0577875,0.2848125,0.515902832954,0.6678875,0.042175,0.1225625,0.0196,0.07835,0.1621,0.202869199984,0.47825,21.295,11.685,19.095,12.835
848,14.7,16.5,312,51.0,2014,2834.93219356,-22.1867932754,65.6131903087,-87.7999835841,1320.52493593,1596.03239778,2330.35637137,57.1370326597,124.54756759,-67.4105349299,70.214126076,677.595897701,0.03600625,0.18160625,0.01701875,0.05856875,0.28638125,0.513538555851,0.66866875,0.0414375,0.11880625,0.0192,0.078025,0.15655,0.188765915214,0.472325,21.2525,11.9275,18.8725,13.0925
849,14.9,16.5,313,50.0,2014,3149.52916911,-17.9441341907,68.9926078471,-86.9367420379,1440.69816998,1772.98687559,2838.7433692,39.4113651882,128.577249266,-89.165884078,759.790721445,1173.32254101,0.03615,0.18285,0.01695,0.05935,0.28795,0.511174278747,0.66945,0.0407,0.11505,0.0188,0.0777,0.151,0.174662630443,0.4664,21.21,12.17,18.65,13.35
850,14.8,16.5,314,50.0,2014,3732.5517554,-2.91684912959,79.2966896796,-82.2135388092,1085.72727993,1708.86135592,3258.7747674,36.6280987114,112.741183303,-76.1130845916,4.99143655259,962.062212004,0.03629375,0.18409375,0.01688125,0.06013125,0.28951875,0.508810001644,0.67023125,0.0399625,0.11129375,0.0184,0.077375,0.14545,0.160559345673,0.460475,20.4425,11.81,18.4275,12.9975
851,14.8,16.5,315,30.0,2014,7499.3821438,19.2179000292,114.707819809,-95.4899197801,-171.068393337,1712.52660721,5024.04535047,26.2771191102,127.323737698,-101.046618588,137.672758504,2008.38879884,0.0364375,0.1853375,0.0168125,0.0609125,0.2910875,0.50644572454,0.6710125,0.039225,0.1075375,0.018,0.07705,0.1399,0.146456060902,0.45455,19.675,11.45,18.205,12.645
852,14.5,16.4,316,38.0,2014,3281.99701965,-14.6069968076,71.9929096877,-86.5999064953,1024.84031906,1637.14020309,3617.5155032,28.4386409522,116.943630203,-88.5049892505,981.136345425,1413.30706855,0.03658125,0.18658125,0.01674375,0.06169375,0.29265625,0.504081447437,0.67179375,0.0384875,0.10378125,0.0176,0.076725,0.13435,0.132352776132,0.448625,18.9075,11.09,17.9825,12.2925
853,14.4,16.4,317,42.5,2014,3952.36609513,59.0148527143,83.2186296249,-24.2037769106,32.5169440122,729.711318265,2250.20578222,79.1913937378,124.771309359,-45.5799156214,0.713388165105,396.010078131,0.036725,0.187825,0.016675,0.062475,0.294225,0.501717170333,0.672575,0.03775,0.100025,0.0172,0.0764,0.1288,0.118249491362,0.4427,18.14,10.73,17.76,11.94
854,14.3,16.4,318,47.0,2014,6262.05317837,42.4466836231,100.134730075,-57.6880464524,378.806133032,2035.29206014,5721.21244319,54.0661756362,122.610479591,-68.5443039547,247.316580738,1837.77358432,0.03686875,0.18906875,0.01660625,0.06325625,0.29579375,0.49935289323,0.67335625,0.0370125,0.09626875,0.0168,0.076075,0.12325,0.104146206591,0.436775,17.3725,10.37,17.5375,11.5875
855,12.5,16.2,319,44.0,2014,3584.95397315,16.2617584973,75.9458898529,-59.6841313556,1188.31466041,1375.2682601,4686.76918902,27.3701035468,112.122299366,-84.7521958189,944.623700233,1421.48647835,0.0370125,0.1903125,0.0165375,0.0640375,0.2973625,0.496988616126,0.6741375,0.036275,0.0925125,0.0164,0.07575,0.1177,0.0900429218207,0.43085,16.605,10.01,17.315,11.235
856,10.9,15.8,320,31.0,2014,3927.69451026,25.873162732,86.6778953121,-60.8047325801,-30.5844732386,1671.14802223,2461.59105985,39.0451317408,125.040802484,-85.9956707432,-364.528562019,2589.16630118,0.03715625,0.19155625,0.01646875,0.06481875,0.29893125,0.494624339023,0.67491875,0.0355375,0.08875625,0.016,0.075425,0.11215,0.0759396370503,0.424925,15.8375,9.65,17.0925,10.8825
857,10.15,15.15,321,29.0,2014,3204.69018283,11.5588585285,77.0894435638,-65.5305850353,1145.71843622,1861.76747899,1595.02465924,44.2629705887,137.704838539,-93.4418679501,241.153141734,1414.11663899,0.0373,0.1928,0.0164,0.0656,0.3005,0.49226006192,0.6757,0.0348,0.085,0.0156,0.0751,0.1066,0.0618363522798,0.419,15.07,9.29,16.87,10.53
858,9.4,14.5,322,27.0,2014,2882.66626029,27.3366551886,76.6365957821,-49.2999405935,781.999672999,1446.18215917,1505.59030741,57.2815766752,142.660311655,-85.3787349798,237.515822848,1020.87004595,0.0381875,0.19159375,0.01628125,0.06401875,0.29559375,0.500432068106,0.66735625,0.0353,0.085846875,0.015696875,0.07565,0.10701875,0.0628641713492,0.417665625,15.11,8.93,16.61,10.1775
859,10.4,14.7,323,-7.0,2014,2725.92128615,71.9628502694,80.6598117175,-8.69696144808,257.135789498,807.586666231,1555.076818,53.6500983647,123.610615799,-69.9605174344,170.404806092,702.009387548,0.039075,0.1903875,0.0161625,0.0624375,0.2906875,0.508604074292,0.6590125,0.0358,0.08669375,0.01579375,0.0762,0.1074375,0.0638919904186,0.41633125,15.15,8.57,16.35,9.825
860,11.3,14.8,324,-11.0,2014,2475.87243743,79.1203972141,74.7699149373,4.35048227674,386.884678724,512.912838371,1825.42704797,64.4559938739,114.38567907,-49.9296851961,203.226075603,332.12209884,0.0399625,0.18918125,0.01604375,0.06085625,0.28578125,0.516776080478,0.65066875,0.0363,0.087540625,0.015890625,0.07675,0.10785625,0.064919809488,0.414996875,15.19,8.21,16.09,9.4725
861,11.7,14.9,325,8.0,2014,2744.40292564,58.991691482,75.7258345258,-16.7341430439,654.156188875,922.899903683,1658.73352058,52.0354569606,112.19168527,-60.1562283097,551.344028111,608.500085348,0.04085,0.187975,0.015925,0.059275,0.280875,0.524948086664,0.642325,0.0368,0.0883875,0.0159875,0.0773,0.108275,0.0659476285573,0.4136625,15.23,7.85,15.83,9.12
862,12.6,15.2,326,9.0,2014,6786.35935196,90.7262153849,120.213186933,-29.4869715485,-412.694064472,1316.56983564,2053.96405161,69.1656693511,123.57909148,-54.4134221294,-309.099110095,1013.84632687,0.0417375,0.18676875,0.01580625,0.05769375,0.27596875,0.53312009285,0.63398125,0.0373,0.089234375,0.016084375,0.07785,0.10869375,0.0669754476267,0.412328125,15.27,7.49,15.57,8.7675
863,11.1,14.9,327,30.0,2014,3828.98703197,47.5196610615,85.02640313,-37.5067420685,805.023079855,1475.39852377,2417.69227918,55.6509541231,99.696950122,-44.0459959989,-310.265825001,1491.36266662,0.042625,0.1855625,0.0156875,0.0561125,0.2710625,0.541292099036,0.6256375,0.0378,0.09008125,0.01618125,0.0784,0.1091125,0.0680032666961,0.41099375,15.31,7.13,15.31,8.415
864,9.8,14.3,328,35.0,2014,3355.8077528,44.4378581808,81.3180650788,-36.880206898,1159.483087,1658.98430961,1836.36783177,73.8887657238,111.363853171,-37.4750874477,421.366368221,1170.4092447,0.0435125,0.18435625,0.01556875,0.05453125,0.26615625,0.549464105223,0.61729375,0.0383,0.090928125,0.016278125,0.07895,0.10953125,0.0690310857655,0.409659375,15.35,6.77,15.05,8.0625
865,9.7,14.0,329,34.0,2014,3215.25871807,45.9732701872,80.3011989087,-34.3279287216,1351.36940002,1499.82227553,1247.45397071,64.0098808653,133.802767385,-69.7928865202,583.319774759,598.105093742,0.0444,0.18315,0.01545,0.05295,0.26125,0.557636111409,0.60895,0.0388,0.091775,0.016375,0.0795,0.10995,0.0700589048349,0.408325,15.39,6.41,14.79,7.71
866,9.4,13.9,330,32.0,2014,3005.43369404,51.5693255668,80.1468271979,-28.5775016311,1148.06773909,1304.15597933,1454.25373624,55.4785067933,125.512868744,-70.0343619505,466.114599469,493.635232001,0.0452875,0.18194375,0.01533125,0.05136875,0.25634375,0.565808117595,0.60060625,0.0393,0.092621875,0.016471875,0.08005,0.11036875,0.0710867239042,0.406990625,15.26625,6.335,14.7433333333,7.649375
867,10.3,13.9,331,32.0,2014,2799.71322835,56.2372018272,79.2932085347,-23.0560067075,1229.41740257,1236.4655934,1357.40738131,47.4416468247,109.501688359,-62.0600415338,228.807265932,350.482460835,0.046175,0.1807375,0.0152125,0.0497875,0.2514375,0.573980123781,0.5922625,0.0398,0.09346875,0.01656875,0.0806,0.1107875,0.0721145429736,0.40565625,15.1425,6.26,14.6966666667,7.58875
868,10.7,13.8,332,27.0,2014,3464.42595032,68.9987750143,84.46331796,-15.4645429457,1216.82733975,1323.49100591,2866.68429435,55.2464910621,114.832566547,-59.5860754851,774.522050561,1032.53434828,0.0470625,0.17953125,0.01509375,0.04820625,0.24653125,0.582152129967,0.58391875,0.0403,0.094315625,0.016665625,0.08115,0.11120625,0.073142362043,0.404321875,15.01875,6.185,14.65,7.528125
869,12.6,14.3,333,6.0,2014,3563.96964622,84.9106052697,89.0073630965,-4.09675782683,560.226990702,911.279433398,1407.5164103,48.1380497346,113.378038138,-65.2399884029,223.75641168,454.587717669,0.04795,0.178325,0.014975,0.046625,0.241625,0.590324136153,0.575575,0.0408,0.0951625,0.0167625,0.0817,0.111625,0.0741701811124,0.4029875,14.895,6.11,14.6033333333,7.4675
870,11.5,14.4,334,-13.0,2014,2661.11745875,94.1117100711,81.8385897978,12.2731202733,381.716885376,332.086201107,1507.79002988,64.1557971256,105.824870126,-41.6690730001,-92.503765476,372.053979712,0.0488375,0.17711875,0.01485625,0.04504375,0.23671875,0.59849614234,0.56723125,0.0413,0.096009375,0.016859375,0.08225,0.11204375,0.0751980001818,0.401653125,14.77125,6.035,14.5566666667,7.406875
871,12.9,14.6,335,30.0,2014,3268.51264184,72.8789617953,82.6443759134,-9.7654141181,1128.58641972,903.4700671,1485.22339896,50.7579915987,93.9767426253,-43.2187510266,140.410687784,582.82470409,0.049725,0.1759125,0.0147375,0.0434625,0.2318125,0.606668148526,0.5588875,0.0418,0.09685625,0.01695625,0.0828,0.1124625,0.0762258192512,0.40031875,14.6475,5.96,14.51,7.34625
872,12.3,14.6,336,-12.0,2014,4726.68641438,120.493096991,104.599654879,15.8934421123,-409.962715001,554.443287134,1574.2713724,56.872022042,111.505933272,-54.6339112296,-362.842331656,739.064508517,0.0506125,0.17470625,0.01461875,0.04188125,0.22690625,0.614840154712,0.55054375,0.0423,0.097703125,0.017053125,0.08335,0.11288125,0.0772536383205,0.398984375,14.52375,5.885,14.4633333333,7.285625
873,12.3,14.6,337,-12.375,2014,6339.87734654,117.590794072,116.902605892,0.688188180504,-345.638553392,911.694160551,1449.65841326,66.2735751623,116.467847064,-50.1942719021,-674.771343293,424.296605303,0.0515,0.1735,0.0145,0.0403,0.222,0.623012160898,0.5422,0.0428,0.09855,0.01715,0.0839,0.1133,0.0782814573899,0.39765,14.4,5.81,14.4166666667,7.225
874,12.3,14.5,338,-12.75,2014,3592.68366005,84.3026644155,76.025038345,8.27762607044,1076.05951713,673.836908906,1792.96706578,76.5452862157,103.876173171,-27.3308869552,-60.2631879466,515.175276504,0.0518875,0.17260625,0.0152,0.0430125,0.22020625,0.603500619656,0.53755625,0.0433,0.099396875,0.017246875,0.08445,0.11371875,0.0793092764593,0.396315625,14.27625,5.735,14.37,7.164375
875,12.3,14.4,339,-13.125,2014,4727.28310448,109.734583494,95.0372134924,14.6973700017,132.768486734,549.631059532,1497.74790123,61.9946718583,100.410690012,-38.4160181537,139.019047871,186.623029188,0.052275,0.1717125,0.0159,0.045725,0.2184125,0.583989078414,0.5329125,0.0438,0.10024375,0.01734375,0.085,0.1141375,0.0803370955287,0.39498125,14.1525,5.66,14.3233333333,7.10375
876,12.3,14.3,340,-13.5,2014,2986.74021595,87.3917224512,70.2044605166,17.1872619346,1255.10811701,433.846279422,2219.98530047,71.7859907606,100.257893439,-28.4719026786,371.499023769,221.225404177,0.0526625,0.17081875,0.0166,0.0484375,0.21661875,0.564477537173,0.52826875,0.0443,0.101090625,0.017440625,0.08555,0.11455625,0.0813649145981,0.393646875,14.02875,5.585,14.2766666667,7.043125
877,12.3,14.2,341,-13.875,2014,2921.74685122,98.8693189631,76.0564443977,22.8128745654,469.935405454,163.277206277,1640.49586751,59.0223490515,91.9440639074,-32.9217148559,160.339232487,103.515801597,0.05305,0.169925,0.0173,0.05115,0.214825,0.544965995931,0.523625,0.0448,0.1019375,0.0175375,0.0861,0.114975,0.0823927336674,0.3923125,13.905,5.51,14.23,6.9825
878,12.4,14.1,342,-14.25,2014,3027.1994677,96.1203254474,76.716347395,19.4039780524,645.461624796,256.847571084,1447.63669649,57.7883379195,89.1407955237,-31.3524576042,180.053669315,19.7026291439,0.0534375,0.16903125,0.018,0.0538625,0.21303125,0.525454454689,0.51898125,0.0453,0.102784375,0.017634375,0.08665,0.11539375,0.0834205527368,0.390978125,13.78125,5.435,14.1833333333,6.921875
879,12.2,14.0,343,-14.625,2014,2904.87981149,101.859486796,76.5679295891,25.291557207,505.70348223,157.598242555,1454.53470333,59.9346515057,88.8366438499,-28.9019923443,225.633729142,-6.00633759031,0.053825,0.1681375,0.0187,0.056575,0.2112375,0.505942913447,0.5143375,0.0458,0.10363125,0.01773125,0.0872,0.1158125,0.0844483718062,0.38964375,13.6575,5.36,14.1366666667,6.86125
